ID,RA_1,Dec_1,PhotoFlag,FWHM,r_petro,er_petro
SPLUS.STRIPE82-0037.28056.griz,25.5288,-0.6076,0,10.04,16.67,0.02
SPLUS.STRIPE82-0038.00009.griz,24.8639,0.0388,0,4.48,15.2,0.02
SPLUS.STRIPE82-0038.00832.griz,25.2047,0.0906,2,4.78,15.97,0.02
SPLUS.STRIPE82-0038.00991.griz,26.1221,0.0964,0,13.63,16.76,0.02
SPLUS.STRIPE82-0038.01357.griz,25.5438,0.1248,0,5.7,15.62,0.02
SPLUS.STRIPE82-0038.01362.griz,25.6666,0.1152,3,3.18,16.92,0.02
SPLUS.STRIPE82-0038.01486.griz,25.5666,0.1277,0,8.99,15.64,0.02
SPLUS.STRIPE82-0038.02059.griz,25.2335,0.1561,3,4.35,16.3,0.02
SPLUS.STRIPE82-0038.02404.griz,25.8876,0.1856,0,12.67,16.84,0.02
SPLUS.STRIPE82-0038.02492.griz,25.9059,0.1852,2,4.24,15.74,0.02
SPLUS.STRIPE82-0038.02731.griz,25.6964,0.1867,0,5.6,16.75,0.02
SPLUS.STRIPE82-0038.03106.griz,25.6115,0.212,3,10.59,16.1,0.02
SPLUS.STRIPE82-0038.03128.griz,25.7384,0.2098,0,9.66,16.46,0.02
SPLUS.STRIPE82-0038.03369.griz,25.638,0.2197,0,6.96,16.11,0.02
SPLUS.STRIPE82-0038.03725.griz,26.1427,0.3497,3,277.46,13.99,0.02
SPLUS.STRIPE82-0038.03767.griz,25.6315,0.2388,3,3.22,16.96,0.02
SPLUS.STRIPE82-0038.03948.griz,25.1494,0.2587,2,25.64,16.45,0.02
SPLUS.STRIPE82-0038.04816.griz,24.7706,0.2968,3,3.69,16.28,0.02
SPLUS.STRIPE82-0038.04833.griz,25.2329,0.2982,2,3.34,16.22,0.02
SPLUS.STRIPE82-0038.04988.griz,25.1232,0.3072,3,3.5,16.59,0.02
SPLUS.STRIPE82-0038.05000.griz,25.2584,0.3075,2,3.78,16.41,0.02
SPLUS.STRIPE82-0038.05253.griz,25.1791,0.3152,0,9.49,16.74,0.02
SPLUS.STRIPE82-0038.05262.griz,25.1016,0.3199,3,13.84,16.72,0.02
SPLUS.STRIPE82-0038.05602.griz,24.8218,0.3344,3,4.73,16.95,0.02
SPLUS.STRIPE82-0038.06384.griz,26.0755,0.3755,0,3.74,16.59,0.02
SPLUS.STRIPE82-0038.06887.griz,25.6886,0.4051,2,3.99,16.13,0.02
SPLUS.STRIPE82-0038.07132.griz,25.061999999999998,0.4118,0,3.59,16.98,0.02
SPLUS.STRIPE82-0038.07255.griz,25.9369,0.8642,2,450.83,15.12,0.04
SPLUS.STRIPE82-0038.07314.griz,25.2162,0.4161,3,8.98,15.46,0.02
SPLUS.STRIPE82-0038.07623.griz,25.5881,0.4406,0,11.31,16.55,0.02
SPLUS.STRIPE82-0038.07626.griz,25.9984,0.4371,0,18.1,16.56,0.02
SPLUS.STRIPE82-0038.07951.griz,26.1347,0.4474,0,4.26,16.89,0.02
SPLUS.STRIPE82-0038.07985.griz,25.3859,0.4658,0,3.28,15.75,0.02
SPLUS.STRIPE82-0038.08304.griz,25.195,0.4783,2,5.1,15.75,0.02
SPLUS.STRIPE82-0038.10225.griz,24.8654,0.5657,0,4.5,16.42,0.02
SPLUS.STRIPE82-0038.10464.griz,25.8052,0.5779,2,8.28,16.54,0.02
SPLUS.STRIPE82-0038.10711.griz,24.8544,0.5972,3,32.91,12.41,0.02
SPLUS.STRIPE82-0038.11206.griz,24.8819,0.6158,18,3.91,16.93,0.02
SPLUS.STRIPE82-0038.11357.griz,25.4744,0.6244,2,3.55,16.95,0.02
SPLUS.STRIPE82-0038.11396.griz,24.8532,0.6249,3,4.46,11.52,0.02
SPLUS.STRIPE82-0038.12174.griz,24.8245,0.6641,0,3.87,16.86,0.02
SPLUS.STRIPE82-0038.15333.griz,25.9574,0.9467,3,462.78,8.0,0.02
SPLUS.STRIPE82-0038.17275.griz,25.2677,1.2771,2,4.25,16.03,0.02
SPLUS.STRIPE82-0038.17421.griz,25.5585,1.2711,0,6.7,16.84,0.02
SPLUS.STRIPE82-0038.17464.griz,25.3014,1.2690000000000001,0,10.84,16.64,0.02
SPLUS.STRIPE82-0038.18823.griz,24.9718,1.2007,0,4.88,16.96,0.02
SPLUS.STRIPE82-0038.20053.griz,25.5546,1.1153,3,88.48,10.74,0.02
SPLUS.STRIPE82-0038.20261.griz,25.4748,1.0849,3,4.42,14.79,0.02
SPLUS.STRIPE82-0038.20462.griz,26.000999999999998,1.1036,3,30.19,16.48,0.04
SPLUS.STRIPE82-0038.20695.griz,26.0124,1.1088,3,31.85,16.5,0.03
SPLUS.STRIPE82-0038.20879.griz,25.0526,1.0782,2,4.25,16.63,0.02
SPLUS.STRIPE82-0038.21167.griz,25.6458,1.0597,3,99.08,16.49,0.03
SPLUS.STRIPE82-0038.21253.griz,24.9646,1.078,2,7.14,16.56,0.02
SPLUS.STRIPE82-0038.21430.griz,24.8316,1.0671,2,7.2,16.54,0.02
SPLUS.STRIPE82-0038.21699.griz,25.6227,1.0582,3,4.16,10.76,0.02
SPLUS.STRIPE82-0038.21721.griz,24.886,1.0546,3,18.73,15.7,0.02
SPLUS.STRIPE82-0038.21967.griz,24.8329,1.0386,0,34.44,15.76,0.02
SPLUS.STRIPE82-0038.22027.griz,24.9596,1.0344,2,3.51,16.05,0.02
SPLUS.STRIPE82-0038.23283.griz,25.8188,0.9732,2,4.69,15.65,0.02
SPLUS.STRIPE82-0038.23815.griz,25.9377,0.9102,7,67.03,11.39,0.02
SPLUS.STRIPE82-0038.23945.griz,24.8045,0.9402,2,3.55,16.51,0.02
SPLUS.STRIPE82-0038.24851.griz,25.5467,0.8964,0,12.29,16.77,0.02
SPLUS.STRIPE82-0038.25279.griz,24.7325,0.8698,0,3.64,16.06,0.02
SPLUS.STRIPE82-0038.25356.griz,25.6989,0.8672,3,4.48,16.63,0.02
SPLUS.STRIPE82-0038.25884.griz,25.3254,0.8401,0,3.89,16.0,0.02
SPLUS.STRIPE82-0038.26063.griz,25.8507,0.836,3,4.39,16.41,0.02
SPLUS.STRIPE82-0038.26964.griz,24.8766,0.7827,0,3.25,15.62,0.02
SPLUS.STRIPE82-0038.27077.griz,25.7564,0.7732,3,4.88,15.51,0.02
SPLUS.STRIPE82-0038.27210.griz,24.8087,0.7695,0,3.69,15.77,0.02
SPLUS.STRIPE82-0038.27723.griz,25.7011,0.7358,0,13.96,16.0,0.02
SPLUS.STRIPE82-0038.27750.griz,26.1116,0.7384,0,3.64,16.96,0.02
SPLUS.STRIPE82-0038.27872.griz,26.142,0.7385,3,3.89,14.91,0.02
SPLUS.STRIPE82-0039.02336.griz,27.463,-1.2077,3,244.5,16.04,0.03
SPLUS.STRIPE82-0039.06086.griz,26.2994,-1.1982,3,4.58,16.11,0.02
SPLUS.STRIPE82-0039.06720.griz,27.0586,-1.1692,2,3.68,15.72,0.02
SPLUS.STRIPE82-0039.06890.griz,27.1364,-1.1531,2,10.81,16.54,0.02
SPLUS.STRIPE82-0039.07585.griz,26.8651,-1.131,0,7.5,16.08,0.02
SPLUS.STRIPE82-0039.08197.griz,27.2203,-1.1319,2,5.47,14.56,0.02
SPLUS.STRIPE82-0039.09024.griz,26.6002,-1.0896,2,3.22,16.13,0.02
SPLUS.STRIPE82-0039.09418.griz,26.9864,-1.0744,2,3.47,16.77,0.02
SPLUS.STRIPE82-0039.10564.griz,26.4671,-1.0347,2,4.37,16.99,0.02
SPLUS.STRIPE82-0039.11808.griz,27.3356,-1.0107,3,3.11,16.78,0.02
SPLUS.STRIPE82-0039.11993.griz,26.6651,-0.9883,0,4.36,16.76,0.02
SPLUS.STRIPE82-0039.12306.griz,26.3263,-0.978,2,8.3,16.54,0.02
SPLUS.STRIPE82-0039.12557.griz,26.7182,-0.9723,2,12.68,16.44,0.02
SPLUS.STRIPE82-0039.13291.griz,27.0013,-0.9695,3,85.52,16.66,0.05
SPLUS.STRIPE82-0039.13302.griz,26.4972,-0.9453,2,4.04,16.79,0.02
SPLUS.STRIPE82-0039.13529.griz,27.0044,-0.9497,3,3.43,16.47,0.03
SPLUS.STRIPE82-0039.13570.griz,27.326999999999998,-0.9481,2,16.47,16.31,0.02
SPLUS.STRIPE82-0039.13803.griz,26.160999999999998,-0.9277,0,4.07,16.75,0.02
SPLUS.STRIPE82-0039.14257.griz,26.8454,-0.9166,0,3.47,16.46,0.02
SPLUS.STRIPE82-0039.14620.griz,26.353,-0.9006,0,18.21,16.95,0.02
SPLUS.STRIPE82-0039.14964.griz,27.2908,-0.8882,0,8.62,16.84,0.02
SPLUS.STRIPE82-0039.15587.griz,26.2259,-0.879,2,10.86,16.72,0.02
SPLUS.STRIPE82-0039.15742.griz,27.4702,-0.8682,0,4.41,16.64,0.02
SPLUS.STRIPE82-0039.15772.griz,26.2881,-0.8678,0,3.47,16.28,0.02
SPLUS.STRIPE82-0039.16147.griz,27.5298,-0.8539,2,3.89,16.72,0.02
SPLUS.STRIPE82-0039.16535.griz,26.6051,-0.8640000000000001,2,4.02,15.1,0.02
SPLUS.STRIPE82-0039.17200.griz,26.5737,-0.8205,0,10.84,16.87,0.02
SPLUS.STRIPE82-0039.17236.griz,26.7534,-0.8271,0,4.67,15.52,0.02
SPLUS.STRIPE82-0039.17578.griz,26.4846,-0.813,0,6.97,16.35,0.02
SPLUS.STRIPE82-0039.17771.griz,27.093000000000004,-0.8043,3,3.68,15.67,0.02
SPLUS.STRIPE82-0039.17918.griz,26.7414,-0.7999,0,14.41,16.87,0.02
SPLUS.STRIPE82-0039.18786.griz,27.2468,-0.7326,3,208.85,13.03,0.02
SPLUS.STRIPE82-0039.19275.griz,26.517,-0.7545,2,8.83,16.92,0.02
SPLUS.STRIPE82-0039.19628.griz,26.3649,-0.7422,2,16.14,15.66,0.02
SPLUS.STRIPE82-0039.19977.griz,26.8674,-0.7509,0,4.07,14.28,0.02
SPLUS.STRIPE82-0039.20003.griz,27.5294,-0.74,2,52.29,14.54,0.02
SPLUS.STRIPE82-0039.20458.griz,26.7041,-0.7183,0,17.21,16.45,0.02
SPLUS.STRIPE82-0039.20669.griz,26.4079,-0.7351,0,14.17,16.27,0.02
SPLUS.STRIPE82-0039.21215.griz,26.7096,-0.7043,3,9.89,16.05,0.02
SPLUS.STRIPE82-0039.21337.griz,26.6449,-0.7026,2,3.98,15.71,0.02
SPLUS.STRIPE82-0039.21521.griz,26.9957,-0.7022,0,25.21,16.85,0.02
SPLUS.STRIPE82-0039.21648.griz,26.7951,-0.6918,0,9.78,16.99,0.02
SPLUS.STRIPE82-0039.21723.griz,26.9783,-0.6869,2,20.79,16.77,0.02
SPLUS.STRIPE82-0039.21825.griz,26.6881,-0.6753,3,3.57,16.49,0.02
SPLUS.STRIPE82-0039.22223.griz,26.6867,-0.6786,3,4.0,15.49,0.02
SPLUS.STRIPE82-0039.22602.griz,26.5889,-0.6555,0,3.9,16.63,0.02
SPLUS.STRIPE82-0039.22791.griz,27.2803,-0.6529,0,16.44,16.55,0.02
SPLUS.STRIPE82-0039.23035.griz,26.6468,-0.6639,2,4.2,15.94,0.02
SPLUS.STRIPE82-0039.23130.griz,26.5861,-0.6471,0,10.44,16.27,0.02
SPLUS.STRIPE82-0039.23655.griz,27.1421,-0.6448,3,163.26,12.29,0.02
SPLUS.STRIPE82-0039.23739.griz,26.5529,-0.6434,2,4.33,15.24,0.02
SPLUS.STRIPE82-0039.23799.griz,26.6913,-0.6235,2,3.8,16.42,0.02
SPLUS.STRIPE82-0039.23945.griz,26.6253,-0.6191,0,9.32,16.43,0.02
SPLUS.STRIPE82-0039.24156.griz,26.5302,-0.6175,2,5.33,15.37,0.02
SPLUS.STRIPE82-0039.24247.griz,26.7278,-0.6139,0,15.52,16.62,0.02
SPLUS.STRIPE82-0039.24451.griz,27.4161,-0.6072,2,3.79,16.8,0.02
SPLUS.STRIPE82-0039.25565.griz,27.4928,-0.5870000000000001,2,3.97,15.47,0.02
SPLUS.STRIPE82-0039.26148.griz,26.5976,-0.5499,2,12.76,16.97,0.02
SPLUS.STRIPE82-0039.26659.griz,26.5558,-0.5323,2,9.12,16.43,0.02
SPLUS.STRIPE82-0039.27023.griz,27.1553,-0.5207,0,3.68,16.79,0.02
SPLUS.STRIPE82-0039.27140.griz,26.3818,-0.5191,2,3.95,16.74,0.02
SPLUS.STRIPE82-0039.27213.griz,26.7175,-0.5418,2,8.57,16.51,0.02
SPLUS.STRIPE82-0039.27623.griz,27.2972,-0.5537,3,5.2,15.92,0.02
SPLUS.STRIPE82-0039.28561.griz,26.651,-0.48100000000000004,3,3.6,16.0,0.02
SPLUS.STRIPE82-0039.29040.griz,26.7541,-0.4675,3,8.74,16.54,0.02
SPLUS.STRIPE82-0039.29092.griz,26.6184,-0.4733,0,8.83,16.86,0.02
SPLUS.STRIPE82-0039.29414.griz,26.7578,-0.4674,3,3.59,16.8,0.02
SPLUS.STRIPE82-0039.29670.griz,26.64,-0.4661,3,4.37,15.3,0.02
SPLUS.STRIPE82-0039.29731.griz,26.7653,-0.4443,0,8.98,16.85,0.02
SPLUS.STRIPE82-0039.30808.griz,26.5413,0.012,2,12.67,16.49,0.02
SPLUS.STRIPE82-0039.31289.griz,26.3741,-0.0064,0,3.73,16.59,0.02
SPLUS.STRIPE82-0039.31326.griz,26.8467,-0.0084,2,3.29,16.89,0.02
SPLUS.STRIPE82-0039.31362.griz,26.6849,-0.0077,0,3.61,16.7,0.02
SPLUS.STRIPE82-0039.31710.griz,26.2842,-0.0224,2,9.77,16.98,0.02
SPLUS.STRIPE82-0039.31796.griz,26.3653,-0.0353,2,3.65,16.34,0.02
SPLUS.STRIPE82-0039.32340.griz,26.788,-0.0371,2,5.21,15.74,0.02
SPLUS.STRIPE82-0039.33011.griz,26.3012,-0.0929,2,7.35,16.35,0.02
SPLUS.STRIPE82-0039.33037.griz,27.5261,-0.0611,3,3.87,16.89,0.02
SPLUS.STRIPE82-0039.33073.griz,26.7795,-0.0682,0,11.77,16.48,0.02
SPLUS.STRIPE82-0039.33141.griz,27.1274,-0.0629,0,6.58,15.91,0.02
SPLUS.STRIPE82-0039.33344.griz,27.5223,-0.0804,3,15.43,16.93,0.02
SPLUS.STRIPE82-0039.33573.griz,27.4381,-0.083,2,3.73,16.82,0.02
SPLUS.STRIPE82-0039.33792.griz,27.4705,-0.0917,3,4.7,16.72,0.02
SPLUS.STRIPE82-0039.33823.griz,27.4959,-0.0907,0,5.67,15.85,0.02
SPLUS.STRIPE82-0039.34026.griz,26.7868,-0.091,0,8.52,16.88,0.02
SPLUS.STRIPE82-0039.35331.griz,26.1767,-0.1361,0,4.33,16.3,0.02
SPLUS.STRIPE82-0039.36418.griz,27.5159,-0.1717,0,7.27,16.53,0.02
SPLUS.STRIPE82-0039.36722.griz,26.8643,-0.1818,2,7.19,16.67,0.02
SPLUS.STRIPE82-0039.37434.griz,27.5253,-0.2057,2,7.73,16.8,0.02
SPLUS.STRIPE82-0039.38957.griz,26.500999999999998,-0.2515,0,9.71,16.59,0.02
SPLUS.STRIPE82-0039.39878.griz,26.6418,-0.3179,3,63.87,10.74,0.02
SPLUS.STRIPE82-0039.40282.griz,27.029,-0.2967,3,4.14,15.18,0.02
SPLUS.STRIPE82-0039.40350.griz,26.2637,-0.3014,3,15.61,16.22,0.02
SPLUS.STRIPE82-0039.40378.griz,26.5102,-0.2934,2,5.04,15.12,0.02
SPLUS.STRIPE82-0039.40454.griz,26.2636,-0.3,3,10.49,15.9,0.02
SPLUS.STRIPE82-0039.40882.griz,26.9577,-0.3038,2,24.45,16.82,0.02
SPLUS.STRIPE82-0039.41746.griz,26.3999,-0.3631,3,3.65,16.24,0.05
SPLUS.STRIPE82-0039.43000.griz,26.587,-0.377,2,3.9,16.48,0.02
SPLUS.STRIPE82-0039.43301.griz,27.0961,-0.3852,2,4.52,16.46,0.02
SPLUS.STRIPE82-0039.43768.griz,26.7682,-0.3965,2,9.94,16.84,0.02
SPLUS.STRIPE82-0039.44810.griz,26.6602,-0.4242,3,4.44,16.04,0.02
SPLUS.STRIPE82-0040.01748.griz,27.5542,0.0847,2,3.29,16.71,0.02
SPLUS.STRIPE82-0040.02030.griz,27.5478,0.0763,3,3.6,16.1,0.02
SPLUS.STRIPE82-0040.03527.griz,26.5607,0.1506,2,4.15,16.88,0.02
SPLUS.STRIPE82-0040.03706.griz,26.2113,0.1561,0,7.01,16.82,0.02
SPLUS.STRIPE82-0040.04260.griz,26.3621,0.1745,0,16.55,16.92,0.02
SPLUS.STRIPE82-0040.04518.griz,26.8673,0.1871,2,3.39,16.9,0.02
SPLUS.STRIPE82-0040.04951.griz,26.9494,0.1802,2,10.9,16.72,0.03
SPLUS.STRIPE82-0040.05082.griz,26.4878,0.2244,3,189.3,10.37,0.02
SPLUS.STRIPE82-0040.05118.griz,26.4163,0.2079,2,2.9,16.75,0.02
SPLUS.STRIPE82-0040.05456.griz,27.5329,0.2204,2,3.91,15.77,0.02
SPLUS.STRIPE82-0040.05586.griz,26.252,0.2302,0,7.33,16.37,0.02
SPLUS.STRIPE82-0040.06325.griz,26.2173,0.2645,0,3.72,16.8,0.02
SPLUS.STRIPE82-0040.07807.griz,27.151,0.3162,0,4.16,15.8,0.02
SPLUS.STRIPE82-0040.08024.griz,27.0474,0.3355,3,2.64,16.46,0.02
SPLUS.STRIPE82-0040.08145.griz,27.0472,0.3371,3,3.02,16.64,0.02
SPLUS.STRIPE82-0040.08489.griz,27.0676,0.3292,0,3.95,15.88,0.02
SPLUS.STRIPE82-0040.08663.griz,26.3006,0.3563,0,14.57,15.59,0.02
SPLUS.STRIPE82-0040.10021.griz,26.3129,0.3992,3,6.71,15.58,0.02
SPLUS.STRIPE82-0040.10517.griz,26.4883,0.465,3,19.64,10.5,0.02
SPLUS.STRIPE82-0040.10887.griz,26.1812,0.451,2,4.01,15.85,0.02
SPLUS.STRIPE82-0040.10897.griz,26.1539,0.4586,0,7.98,16.88,0.02
SPLUS.STRIPE82-0040.11029.griz,27.0557,0.4414,3,6.16,15.87,0.02
SPLUS.STRIPE82-0040.11282.griz,26.4925,0.446,19,201.97,16.04,0.04
SPLUS.STRIPE82-0040.12487.griz,26.9867,0.6404,3,3.5,11.75,0.02
SPLUS.STRIPE82-0040.12681.griz,27.1946,0.5349,0,4.42,16.11,0.02
SPLUS.STRIPE82-0040.12978.griz,27.5414,0.5349,2,3.04,16.76,0.02
SPLUS.STRIPE82-0040.13541.griz,26.9627,0.6406,3,151.83,11.82,0.02
SPLUS.STRIPE82-0040.13781.griz,26.8313,0.7288,3,156.25,12.11,0.02
SPLUS.STRIPE82-0040.14116.griz,26.2286,0.5952,0,5.18,16.02,0.02
SPLUS.STRIPE82-0040.15748.griz,26.6706,0.6569,0,8.24,16.91,0.02
SPLUS.STRIPE82-0040.17407.griz,26.1558,0.7275,0,5.11,16.83,0.02
SPLUS.STRIPE82-0040.17990.griz,26.2913,0.7516,2,5.37,16.8,0.02
SPLUS.STRIPE82-0040.18140.griz,27.2823,0.7297,3,125.15,12.39,0.02
SPLUS.STRIPE82-0040.18480.griz,26.8151,0.7423,3,105.88,12.15,0.02
SPLUS.STRIPE82-0040.18652.griz,26.2776,0.7688,0,3.78,16.35,0.02
SPLUS.STRIPE82-0040.18895.griz,26.6715,0.853,0,5.35,16.83,0.02
SPLUS.STRIPE82-0040.19608.griz,26.979,1.2276,0,3.49,16.34,0.02
SPLUS.STRIPE82-0040.19686.griz,26.2185,1.2298,0,3.88,16.96,0.02
SPLUS.STRIPE82-0040.20271.griz,27.4245,1.2005,2,4.22,15.96,0.02
SPLUS.STRIPE82-0040.20397.griz,27.3885,1.2129,3,83.51,12.09,0.02
SPLUS.STRIPE82-0040.20741.griz,27.3817,1.1814,2,9.73,16.21,0.02
SPLUS.STRIPE82-0040.21264.griz,26.7474,1.1515,2,3.52,16.77,0.02
SPLUS.STRIPE82-0040.21575.griz,27.295,1.1415,2,3.39,16.51,0.02
SPLUS.STRIPE82-0040.21591.griz,27.059,1.1297,2,4.15,15.75,0.02
SPLUS.STRIPE82-0040.21692.griz,26.3721,1.1379,0,4.35,16.95,0.02
SPLUS.STRIPE82-0040.22009.griz,26.9545,1.1198,0,14.51,16.89,0.02
SPLUS.STRIPE82-0040.22147.griz,27.0388,1.1006,3,6.63,15.64,0.02
SPLUS.STRIPE82-0040.22515.griz,27.0342,1.0965,0,3.04,16.88,0.02
SPLUS.STRIPE82-0040.22777.griz,27.1091,1.0884,0,5.5,16.98,0.02
SPLUS.STRIPE82-0040.22780.griz,27.1925,1.0893,2,3.38,16.04,0.02
SPLUS.STRIPE82-0040.23663.griz,27.1399,1.1239,2,14.3,16.46,0.02
SPLUS.STRIPE82-0040.23814.griz,26.3264,1.0801,2,5.48,16.85,0.02
SPLUS.STRIPE82-0040.24482.griz,26.9359,1.0138,0,6.02,15.56,0.02
SPLUS.STRIPE82-0040.24706.griz,26.4298,1.0056,2,5.09,16.65,0.02
SPLUS.STRIPE82-0040.25101.griz,27.0552,1.0131,2,4.27,16.77,0.02
SPLUS.STRIPE82-0040.25319.griz,26.8156,0.9634,2,4.32,14.66,0.02
SPLUS.STRIPE82-0040.25638.griz,26.8631,0.9676,3,3.19,16.54,0.02
SPLUS.STRIPE82-0040.26010.griz,26.6239,0.9547,0,4.36,15.35,0.02
SPLUS.STRIPE82-0040.26074.griz,26.8478,0.9519,2,11.08,16.95,0.02
SPLUS.STRIPE82-0040.27113.griz,26.5085,0.9105,0,3.17,16.85,0.02
SPLUS.STRIPE82-0040.27170.griz,26.182,0.9014,3,54.09,15.64,0.02
SPLUS.STRIPE82-0040.27668.griz,26.4302,0.8787,0,4.67,15.69,0.02
SPLUS.STRIPE82-0040.28040.griz,26.1679,0.8701,0,7.2,15.99,0.02
SPLUS.STRIPE82-0040.29241.griz,26.6085,0.8155,0,3.42,16.37,0.02
SPLUS.STRIPE82-0040.29493.griz,27.5241,0.8091,0,3.75,16.47,0.02
SPLUS.STRIPE82-0040.29809.griz,27.0902,0.7989,2,3.75,16.9,0.02
SPLUS.STRIPE82-0041.05137.griz,29.0352,-1.2158,3,57.59,15.15,0.02
SPLUS.STRIPE82-0041.05318.griz,28.319000000000003,-1.206,0,12.18,16.79,0.02
SPLUS.STRIPE82-0041.05546.griz,28.7678,-1.2008,0,3.76,16.79,0.02
SPLUS.STRIPE82-0041.05704.griz,28.5486,-1.1972,0,3.91,15.33,0.02
SPLUS.STRIPE82-0041.06579.griz,28.1012,-1.1417,2,106.74,14.34,0.02
SPLUS.STRIPE82-0041.06620.griz,28.3569,-1.1597,2,13.37,16.55,0.02
SPLUS.STRIPE82-0041.07428.griz,28.2563,-1.145,0,15.65,15.75,0.02
SPLUS.STRIPE82-0041.07777.griz,28.4271,-1.115,2,20.4,16.27,0.02
SPLUS.STRIPE82-0041.07798.griz,27.923000000000002,-1.1051,0,4.8,16.99,0.02
SPLUS.STRIPE82-0041.08191.griz,28.3095,-1.0974,0,13.9,16.3,0.02
SPLUS.STRIPE82-0041.08370.griz,28.3756,-1.0955,2,9.36,15.52,0.02
SPLUS.STRIPE82-0041.08537.griz,28.6081,-1.0806,0,11.6,16.94,0.02
SPLUS.STRIPE82-0041.09044.griz,28.2702,-1.0753,0,8.37,14.7,0.02
SPLUS.STRIPE82-0041.09876.griz,27.8057,-1.0607,2,5.58,14.04,0.02
SPLUS.STRIPE82-0041.10066.griz,28.1204,-1.0218,2,14.69,16.44,0.02
SPLUS.STRIPE82-0041.10180.griz,27.7457,-1.0234,2,4.22,16.64,0.02
SPLUS.STRIPE82-0041.10283.griz,28.2095,-1.0168,2,4.77,16.33,0.02
SPLUS.STRIPE82-0041.10477.griz,28.5033,-1.0148,2,10.32,16.56,0.02
SPLUS.STRIPE82-0041.10887.griz,28.3366,-0.9931,0,3.92,16.38,0.02
SPLUS.STRIPE82-0041.10911.griz,27.7945,-1.0281,3,5.07,14.2,0.02
SPLUS.STRIPE82-0041.11066.griz,28.1341,-0.9839,0,7.35,16.8,0.02
SPLUS.STRIPE82-0041.11286.griz,28.5756,-0.993,3,3.22,13.4,0.02
SPLUS.STRIPE82-0041.11449.griz,28.3308,-0.9633,0,7.56,16.87,0.02
SPLUS.STRIPE82-0041.11500.griz,28.430999999999997,-0.9718,2,7.01,15.31,0.02
SPLUS.STRIPE82-0041.11508.griz,28.2051,-1.0017,2,4.15,15.03,0.02
SPLUS.STRIPE82-0041.11779.griz,28.5763,-0.9782,3,64.6,12.03,0.02
SPLUS.STRIPE82-0041.11800.griz,28.1377,-0.9623,3,7.59,16.11,0.02
SPLUS.STRIPE82-0041.11842.griz,27.9867,-0.9501,2,4.93,16.81,0.02
SPLUS.STRIPE82-0041.12899.griz,28.2242,-0.9021,3,3.96,16.74,0.02
SPLUS.STRIPE82-0041.13217.griz,28.2244,-0.8959,3,4.47,16.04,0.02
SPLUS.STRIPE82-0041.13406.griz,28.5928,-0.8857,0,4.28,16.8,0.02
SPLUS.STRIPE82-0041.13695.griz,28.4319,-0.8936,3,78.61,13.73,0.02
SPLUS.STRIPE82-0041.13845.griz,28.8422,-0.8959999999999999,3,106.38,12.24,0.02
SPLUS.STRIPE82-0041.13911.griz,28.5055,-0.87,3,109.67,13.8,0.02
SPLUS.STRIPE82-0041.14417.griz,28.4797,-0.8382,0,8.29,16.66,0.02
SPLUS.STRIPE82-0041.15213.griz,29.0024,-0.8262,3,3.8,11.46,0.02
SPLUS.STRIPE82-0041.15309.griz,28.4683,-0.8068,0,11.66,15.94,0.02
SPLUS.STRIPE82-0041.15641.griz,28.6142,-0.7956,2,58.31,15.54,0.02
SPLUS.STRIPE82-0041.15847.griz,28.3147,-0.7788,2,20.24,16.92,0.02
SPLUS.STRIPE82-0041.16391.griz,28.6364,-0.7701,2,5.61,14.83,0.02
SPLUS.STRIPE82-0041.16473.griz,28.6675,-0.7549,0,10.77,16.95,0.02
SPLUS.STRIPE82-0041.17315.griz,27.8039,-0.7333,0,15.01,15.49,0.02
SPLUS.STRIPE82-0041.17390.griz,27.8188,-0.7207,2,11.54,16.86,0.02
SPLUS.STRIPE82-0041.17455.griz,28.5335,-0.7421,2,45.87,15.99,0.02
SPLUS.STRIPE82-0041.17595.griz,28.4969,-0.7505,3,30.38,13.88,0.02
SPLUS.STRIPE82-0041.17736.griz,28.5771,-0.7083,0,9.17,16.38,0.02
SPLUS.STRIPE82-0041.17829.griz,27.6656,-0.7148,3,3.99,14.98,0.02
SPLUS.STRIPE82-0041.19099.griz,28.7898,-0.6604,2,4.01,16.88,0.02
SPLUS.STRIPE82-0041.19486.griz,28.1759,-0.6744,3,6.57,15.7,0.02
SPLUS.STRIPE82-0041.19773.griz,28.5832,-0.6335,3,46.48,16.76,0.02
SPLUS.STRIPE82-0041.19882.griz,28.3514,-0.6302,2,3.92,16.28,0.02
SPLUS.STRIPE82-0041.20280.griz,28.8524,-0.1188,3,122.91,11.95,0.02
SPLUS.STRIPE82-0041.20283.griz,28.6709,-0.1433,2,5.84,13.14,0.02
SPLUS.STRIPE82-0041.20491.griz,28.1524,-0.2281,2,4.33,16.42,0.02
SPLUS.STRIPE82-0041.20870.griz,28.0531,-0.2492,0,4.77,16.48,0.02
SPLUS.STRIPE82-0041.21297.griz,29.0375,-0.271,0,7.3,15.66,0.02
SPLUS.STRIPE82-0041.21380.griz,27.9252,-0.4816,3,57.96,16.33,0.04
SPLUS.STRIPE82-0041.21402.griz,27.9259,-0.4784,3,37.12,12.6,0.02
SPLUS.STRIPE82-0041.21718.griz,28.1012,-0.2855,3,10.81,16.35,0.02
SPLUS.STRIPE82-0041.22101.griz,27.9246,-0.312,0,4.36,16.63,0.02
